City,AQI,PM2.5,PM10,NO2,CO,SO2,O3,Temperature (°C),Humidity (%),Wind Speed (km/h),Rainfall (mm),Pressure (hPa),Vehicle Count,Industrial Activity Index,Health Impact Score
Pune,227,155.4065372012886,157.9660508467561,64.59019181916992,0.8223379171923227,43.31210180959109,44.19279865708119,18.15486404677615,43.67705864501316,13.17311936259937,135.8588961488961,1049.34867579355,266198,4.207468710241367,10
Delhi,62,147.2133070554455,208.7857926824855,25.62836977477168,9.20310112076177,2.99673743425037,76.54638175443036,28.36996633095666,63.6058473601217,14.09418295623404,70.65323292431867,973.52653744358,442727,4.326452708356002,10
Ludhiana,168,155.9393945655893,219.1756575496797,60.63195579571816,1.406064904496197,13.10486051673665,87.33523033911571,29.05497253771268,89.20155312129468,11.80892544781707,177.0952820096102,1018.012109305707,56604,2.38049956231245,10
Ludhiana,483,228.4153987886914,146.1491465280423,43.26314146734425,2.855820498163012,7.658345183904604,49.13128494300892,39.39638388493182,94.02549749532359,7.813475984297634,261.0021881061234,950.1350625864278,7557,2.905034159303883,10
Hyderabad,363,211.6847524171643,79.84217786900425,5.470861790782609,2.1146407583285,4.004524344121096,80.09387791207672,18.25326199227047,27.58524858387378,18.95863298980586,223.7076428845558,1005.77776681622,52696,6.128677252797003,10
Rajkot,175,98.56665821520862,287.9159045808313,43.8599653176851,8.269947838941054,23.06767338907245,55.82415378223981,26.40204414346082,74.43789374420422,19.53832621027958,85.71949592280853,1024.548943313621,110146,1.316297828854951,10
Varanasi,217,109.3913207785346,288.6956594529871,50.59013955641139,2.090131603644685,48.88906009009773,49.80689449325136,20.57925774050636,35.46265952634081,5.522465821102402,169.744915925071,959.4881785845503,497713,4.079583643285821,10
Patna,319,93.18710175718286,80.53226396941103,74.2922064003811,6.77140595971164,29.18959175297854,97.41556209950087,19.16429688182498,63.21364047806901,8.286634015795492,264.0061195164427,1047.83088907469,350709,7.258722908709421,10
Delhi,221,178.5488835791465,223.6903579379089,37.52750110068711,2.397116988531263,24.99219899005216,79.41986328090356,36.58696981983729,20.60424861352867,8.440337452418555,147.548872573106,1021.395981555372,28291,2.953083977059557,10
Ludhiana,51,208.8525489281468,269.6365258812186,24.92268399686343,2.94122844147397,37.68562772299526,12.52261932830619,25.77203897807307,65.79957784582241,11.26456020538809,63.3582162335864,1034.324639937804,324987,4.363475556095972,10
Nagpur,471,246.6833958928718,120.2231320081607,46.9169157834032,6.195058218256034,30.62243659641465,5.578673570855303,25.62436693044604,35.30081909129839,6.616587607961331,158.0420012304218,968.8444162481306,124648,9.126114722591272,10
Varanasi,105,92.26467331635821,66.6987133690624,51.78185206167792,0.4648012437821532,47.30411408167471,45.51168312116811,10.82071892729179,42.56504916531699,19.0796225531267,204.7392964830079,968.3570760974776,255912,8.998983902365493,10
Jaipur,209,182.3494065353015,283.8829233093572,79.19649948908794,3.497662542664439,12.40505456080131,95.80148412392347,12.05986483238218,48.09404212352972,5.137889891978261,89.80672164039125,955.8230093999683,282611,7.018421797654089,10
Nashik,308,70.82094345857733,220.9252789330647,8.501816030321578,7.22638852367033,11.16835120483283,78.66587090570643,44.4919731744199,42.48975081874307,16.42769044801088,220.2953409196292,1003.316221828161,315476,5.595631813141252,10
Ludhiana,147,167.6437969217166,134.845462235,17.31921912237178,4.407968689222205,38.5513025595026,10.11793624496749,41.16723581929589,42.93773029007566,2.511542099159306,29.50145636256586,1045.17611528327,417339,4.101313580489846,10
Meerut,216,87.31319335588285,143.5244879348701,73.1610717871469,2.809856410384996,19.85679961512488,94.98755149828004,19.95810296331634,51.19267326302398,6.789795851573232,43.12485646874976,980.9163549998068,410872,8.289082366394146,10
Srinagar,196,50.35957156486354,137.5075131732175,73.96983107690428,2.3533525952153,39.54641218930667,14.2197269323105,35.75229829668299,74.10433782178377,7.847653176523488,155.3806143045622,1045.830382603797,350808,1.273798511320913,10
Hyderabad,202,122.5657534873139,101.8311515413338,79.9478069318505,4.266997240324232,17.12383356696478,94.98590029679703,39.2209477872523,61.95700171550097,6.705645144153522,150.4576582713241,1013.615111563527,9319,3.02131584823466,10
Pune,392,200.3854683433755,64.42788113910483,74.49348775483583,1.135917118977097,47.80005137497633,90.14856206447688,42.79318513171543,91.90934045360724,10.55312685519373,46.19957149433066,1013.590510621293,337205,5.719919598727418,10
Chennai,283,63.61310356997091,86.59727742774162,27.45291823928737,4.763941492432177,24.04450290361068,23.05949977431984,18.50764488158502,53.58779949623741,10.26467025593123,149.7729778132328,991.9338901520674,416153,9.890430512882954,10
Delhi,331,25.41515336770968,212.8205878105289,32.12817978100955,2.330948629176411,38.54578736069678,32.32802566327882,16.55037603211119,62.69930084453865,14.30611232680123,286.5190067587534,966.1265426082467,39903,8.234302655458915,10
Varanasi,305,92.02920352553635,134.7583886521143,70.49331375633615,2.390603557992375,45.28940587963651,13.94184543934103,16.19714032152538,86.58144198022018,3.160757359876756,286.4515614747152,1038.76782411225,255870,2.786240630426995,10
Srinagar,379,134.5697820790452,69.54532236630357,33.86702162674395,8.750050173346033,12.98865835326276,68.72483603991208,40.49677197246438,55.79155432928468,12.066459555728,292.4901399740197,976.4321158724032,88493,2.497929331643434,10
Mumbai,262,25.35816005164924,236.2696868404295,43.16771267686636,4.970752033922563,2.287348324109827,40.27023897003701,40.52181393533056,88.72688067113162,3.551619958655249,150.533768951681,1013.818141902978,286988,1.054182542880504,10
Kolkata,499,132.238403787669,173.1430408262473,52.96241571102659,9.652784418589217,24.47999893042017,39.69430399104161,35.92710282577815,78.27899691485403,16.81845326412926,140.3823993420559,973.8972999527389,104198,4.815201398719894,10
Mumbai,365,44.12203766005882,150.3644737016912,10.60546943193297,6.142239852033978,4.521241570462919,19.53773254727528,10.26945626368003,94.40964897999217,0.947983491301658,198.7502178422921,984.4663699058237,265360,4.866155470183056,10
Mumbai,446,53.23822766219038,127.5408862851465,58.41047723745419,8.626109437968752,43.27534236215156,86.87257119746089,32.93300001780808,54.52587346271623,13.42762709952985,132.8328378556756,976.352252811346,244789,5.041743246341406,10
Chennai,383,232.4171478715435,96.77986562179791,6.453059408970736,4.69049328302846,42.92312191439569,37.02991719736151,24.29465661859066,40.90888604224722,2.652286432724662,248.5016486741601,978.4365961187011,209227,3.768845089021873,10
Bangalore,67,235.5905932657934,68.56664797303657,71.40006776555572,5.767287393311596,26.85070653322281,27.26858774295289,26.16267893335537,87.63603709338732,18.89676364751601,244.9381425716591,1049.761094353344,376548,9.558350626561706,10
Nagpur,267,190.4554370570456,267.2835267921157,24.67360504848277,2.834205704473431,25.22588796284316,10.89272320231871,21.67959562036119,50.06303970346096,14.65189654721737,24.46264879191631,993.8893879511311,91899,6.094911879880226,10
Ludhiana,169,176.5850185347851,216.805383134775,57.00786703905121,9.187703377186047,13.97471978868133,66.81472766735142,25.49385073191626,26.10943548343965,5.232439391137151,279.1401337645675,998.8566790901622,250981,4.025398043906472,10
Indore,345,13.66085105035789,219.4240848285995,17.23347937480187,1.915993687142412,33.3633910479256,16.79797803025946,28.02690477022448,78.63563813210192,2.308833366883976,169.9388414883761,1025.062728100173,246947,2.511458505066603,10
Bhopal,261,91.10151433640411,292.506742571271,73.49888633972017,3.398809562093951,7.793696823290064,42.03998538572797,18.70473412540746,78.57846795707378,19.07645204924878,119.6548492217276,1017.828349085693,144890,7.089700604176333,10
Pune,55,131.8906452799418,58.45343114856342,19.39756891119597,8.823973248058522,27.21641971434941,46.03802939671576,11.82893100191166,21.31351896867211,13.69944608930542,255.9986572273766,982.2044245218417,429565,6.081226352256336,10
Srinagar,442,210.2447223071626,264.9214382970492,29.80488912381629,5.245549282337962,33.02069924075381,59.34908988552179,29.37513049414191,75.63242712474498,1.632770563272815,243.0743142098133,990.6804176699274,480728,4.036653693548412,10
Mumbai,239,237.9331630810529,208.5471529040358,58.20727250385076,5.554581135761524,11.85765799674944,33.79596007081516,25.79812635014108,33.64539481053817,11.04804505847941,48.78014634434983,995.4284790722137,113013,9.434513313369722,10
Nashik,438,249.5684582534359,40.46029460427909,15.92320469506166,6.501761347595103,31.9142149735817,96.79332160262419,43.08906293161402,89.77051507060686,7.410205109496344,41.49282225708496,952.8644607050594,434281,3.041154671265935,10
Agra,144,217.1469337949459,106.3392475537214,14.18900191730348,7.668721178812734,22.42524101280702,20.81653286473845,33.87983999753962,38.54732006105068,7.862292289212098,116.7887766166658,966.0971351654026,485646,0.06165201712057033,10
Mumbai,126,82.25102566694503,148.1239458167497,59.97774904924659,4.94699179884659,2.301197467832267,51.4518833991452,23.55180187633117,59.41489698610941,13.96573996109665,277.7190329509868,1002.907197584604,4233,6.203737738348186,10
Mumbai,58,214.0598816088747,258.1014589065217,58.76478349898262,7.913452373325893,24.17537362132876,29.51790679419599,13.79980657112929,61.25377917506678,5.410314182932308,130.8531700473748,984.380388447175,233503,3.238216445191255,10
Kolkata,407,93.37618445469526,46.93204566040404,69.62507048877151,4.579962191901041,16.11175310215138,53.06750219314711,22.9013519263158,28.92496213571293,3.822708955888579,129.4902938474188,971.1775476398959,126180,4.260403480832842,10
Varanasi,94,107.2935832602549,218.6189054834826,40.9677298087494,9.289500879309292,22.85849467971859,34.71060429548375,41.67052000089927,81.30847309744942,7.874195734555606,276.1979889327811,1031.692036615901,3728,6.382725489854517,10
Nagpur,142,235.8805349641791,108.5623137301503,59.05916049447082,3.102247782509135,48.384706833926,87.7688205477852,17.07942493922231,64.76497532786274,4.439259644645365,198.1765871380352,952.3861716077782,20950,4.252995670605561,10
Agra,149,225.9120135469464,227.8867244287957,66.10753980924954,3.77337335498485,37.4887664091368,60.35201357046043,26.57055203519964,32.61408356192648,12.14052414683186,46.78338020307409,955.5601334046639,202162,0.7854199469098688,10
Delhi,295,127.0116724900191,184.5469214420977,53.17458637270929,5.583036267905048,19.5745522214966,10.29241254771859,43.99031585074922,46.21984696746455,18.88933217402927,206.8498188940032,959.9941987938375,11594,5.453158598058634,10
Bhopal,119,189.9846919515022,117.6990447434779,59.052204278396,4.853299943045124,16.17226190942108,92.36053425204658,14.81061699731989,82.22756736324025,11.02487901976236,203.8717211996824,987.7148794192362,357600,4.961132993621888,10
Hyderabad,59,56.25586520837227,137.5868458305893,20.54393894162813,1.636077843508874,42.20673148426739,18.86214481765957,10.94822979016846,74.49034428401822,19.94197928716328,143.6122533204036,965.5243261021606,481004,6.147091022232168,10
Agra,221,140.3304244284279,231.8698912888101,15.0493381780171,4.474686852431514,28.79841204838462,46.79126718264619,38.38748589557394,30.63411265455445,14.56901639998756,24.40015517710281,959.9573673740219,271744,7.375313563618677,10
Thane,319,95.73563138775575,147.5055654493098,14.01834342883769,8.232975804128438,26.84519608275091,94.00992288589757,20.6408582665284,35.01636564220652,19.87885234740372,11.94026544296119,953.6633688703685,4094,7.441427147843505,10
Pune,242,102.7084914228111,185.4977789698441,60.61173285774189,9.220574755928048,16.65688443738719,19.08134970199409,32.60253337242084,32.21005904100941,8.978155810367161,75.89355469133096,952.5306290884356,87249,8.4723882473923,10
Rajkot,125,62.85835930169914,144.6173299050413,19.41988927998674,7.76506992438904,33.53599734303483,65.33862276896123,21.928231460163,57.50791533490731,5.991926250412195,46.0061179135789,1006.496523944197,320023,2.716898805175487,10
Delhi,334,118.6356512119387,69.11319254836934,66.1048827942274,5.477877917978039,49.62393573659471,59.70259001389896,27.40714085528037,92.12631504929587,3.822258176100252,216.6502309214348,1014.492088888628,264882,7.935545959918406,10
Ahmedabad,322,211.8679423390615,52.35323348868353,37.10272073097664,0.9195549934217498,47.26954797989702,33.62112203286659,34.43805466217869,73.97940725540126,10.26780794013952,69.34658090395047,968.1407280573253,186587,7.764559319710434,10
Nashik,357,215.693752516973,41.57897220078666,50.59647476048043,8.386949394790317,8.178963420120752,39.40215021442464,15.91197631788083,99.32681642100106,1.070373685276718,35.90192599073211,1031.293737141731,207549,3.162526529669196,10
Ahmedabad,305,245.0219288701088,243.796803906441,40.38328060505361,8.073964106454705,45.85265924249425,61.68971692234956,38.19078473713429,32.22377947339945,11.50498663282458,82.0827412900716,954.1107778048616,471065,6.595545212258219,10
Agra,397,119.1889950183626,23.89707037454513,73.29275378694518,9.153732693312188,42.37579937046207,14.69552770232257,11.66507893805352,57.47127434829262,10.45491187281746,139.1664326008572,1012.196242996383,382133,2.762127806319425,10
Agra,241,101.8948736636677,92.16092730738193,61.13953005286054,7.583496344547101,4.844245173488446,18.38079461507879,16.55582440167458,99.92095764752948,1.733701075505694,63.960481567955,959.9096182396785,393754,3.256425593924069,10
Ludhiana,228,11.36957694784906,23.53285552268655,48.00289014415144,1.239062627039099,23.7697079871271,33.51283778967003,41.42786327347388,24.8389106876735,2.306734089237475,121.1284637616769,1000.597051844372,400174,8.40058930997517,10
Ahmedabad,144,145.7461057188735,251.4636676511544,14.05522794996108,4.947967068982178,40.46099629604522,89.98536053665777,29.10310646430671,23.67993957473947,0.5219833641069915,178.1699876159379,1042.269573336315,65276,3.37990839130489,10
Srinagar,497,35.57650035407288,123.4964426177322,9.68410792653292,9.465534334278551,4.396648589560414,21.1861225662842,39.69324774426954,33.28665214243043,17.25200625428021,216.2499555856597,1034.267978921452,87181,2.692566900424004,10
Meerut,420,81.85727671998208,285.6677302548225,13.1530908792283,8.193155364259264,16.75560953963153,97.09995939631486,12.26522628674831,38.5073406157661,2.459442295930831,269.1565158903763,994.7236038700969,480480,1.230923007330907,10
Srinagar,393,31.08865664605534,87.29997848214192,40.86785441771241,6.25462288967523,25.04893972123584,89.30889126794291,44.6688291063742,83.10059590074195,2.003209030789546,269.0017897350626,964.5880207063815,344588,9.258233120668955,10
Vadodara,247,101.7992468836414,117.7942427880361,19.21956289427987,3.853062589835842,30.94903297986677,33.97493175526088,29.75901811971505,43.91338535391982,19.00907961720229,274.8647413229291,1024.929048365789,494726,6.039817250314611,10
Hyderabad,456,11.30286988687224,55.34518333303953,70.85402861478474,2.529649222069257,30.43224062167119,53.9641462580911,43.82743481415485,64.03965254065042,2.800559725250321,8.470717213882917,990.5728969284168,369681,1.049794831549169,10
Meerut,348,174.8229492302701,130.6154232698805,42.90316227961679,5.552608002545755,28.66712501275756,55.74538187485975,24.17206409159132,68.55949137678209,4.204216519297256,52.11072468779813,955.2235126221483,256586,6.9954741954248,10
Vadodara,373,139.0877964524314,283.6360886694052,32.41851028493101,6.585023489081808,33.24041972598175,66.35958694765404,13.50485846055349,95.6289303745424,4.708379538677161,16.17404792352416,1019.473959069169,290052,5.255925838400107,10
Hyderabad,301,64.6468214060437,163.5039661573182,27.39697680677273,0.3514763164016699,4.765990650407749,12.26403268239535,26.37179369679143,97.12008942233915,14.98945491060948,145.486126925561,970.9346563008119,423121,6.285599126221468,10
Ahmedabad,215,194.3848478178723,61.39021777150978,43.84756245792273,9.520601652416229,45.03952861690482,74.97874116019813,15.38638380942828,42.946243380992,16.51769417159868,285.4146852037584,994.4935275724556,365123,5.96758454308566,10
Chennai,237,185.493694139615,289.3876617691582,11.09899581733148,4.445733433873128,44.85291110405772,51.22860739779193,32.26788509489434,67.60668765499439,17.09989862289841,106.3431485076557,1046.359591741798,155718,6.87226894661943,10
Kolkata,471,183.7077911733483,162.7827126309037,47.33456565984601,0.8699225120954455,7.982082784905714,90.17797243046076,25.41800688214895,65.00659698786872,8.092513067387767,21.19563094511605,963.6911532393282,479552,7.567246206058337,10
Jaipur,84,117.5328501409643,131.3275019185679,57.52350814909792,9.623621803031394,30.57896594543518,31.91272307630576,24.84534963839131,45.50003826768946,10.36707539323792,156.8080529105773,1046.065995673528,167606,1.264183603287351,10
Pune,152,115.1726544261971,110.4882743629464,53.94812423396742,3.005630157114727,5.586518851751251,88.39913023699025,28.62917386387672,55.14905125165981,15.37020988768984,182.8615579070958,969.8040663929122,415195,5.340224999330272,10
Agra,63,184.0947710633722,166.6493496110494,13.58118270771823,4.233487745782566,27.59751029132133,38.43386806889288,30.39442300984991,74.52751023757003,11.54273305458701,239.9531427497478,999.3297634580936,77698,9.34410102334925,10
Rajkot,128,173.5618444668199,259.388832197436,48.01257594755637,0.3092763563954185,8.705405645288232,44.40442028797822,23.47262335403736,79.29204778211161,7.684986889286806,61.16610396707641,1045.919831559533,479109,2.237440635689028,10
Patna,174,74.41337639995957,265.8324139446293,53.84045758119985,8.986591747950744,49.93232362861889,7.298085215306569,30.07881409549995,89.72026317220133,2.4671955414282,26.62979399541707,986.5552693443184,387934,3.36815708878061,10
Nagpur,135,12.66176449000008,36.65360909333718,48.63918615712722,5.231973943900523,30.49585897571791,11.98048602237008,21.02631269481866,29.60248580971681,13.77754023990291,281.1451877679079,983.6499823452128,429849,0.2793785493818102,10
Chennai,89,151.4638133065894,118.8521976146938,13.14525154716497,5.009583201322359,20.60278002955253,56.88246165581165,17.30893192707386,73.08806715194402,6.749603114582587,87.25040030667355,1027.005306758365,301950,5.397329788727458,10
Srinagar,333,161.0959166054525,273.5857279885947,17.91102241560667,9.073684212725903,38.36308041091116,71.49992257789589,16.50563607766608,99.00963708633826,3.299886628940577,96.43648370476612,1021.176873710639,85564,0.5809813476074599,10
Thane,94,35.16884746628249,90.39668517752327,58.33022298583221,0.1036181987257033,7.373124519742982,69.23402906443047,22.90910944439022,67.09881460074561,14.03251021544432,85.35466114056968,1023.188516755922,425413,7.422224991508173,10
Chennai,448,127.1693329380941,41.03430174268819,57.07378359800852,0.7342150795108112,43.1898649210889,16.96687241573609,44.2332506226503,68.73007473975306,16.69926281863345,234.3812679375488,966.9872996531969,72796,7.387811746571803,10
Rajkot,335,207.5664912786805,105.5974317722439,8.102120930955671,1.05518131738271,49.74461526633311,12.56468276498072,16.33421281404815,92.40281413840947,3.941311360667589,105.3187462258349,997.62634971279,263406,6.6926032756587,10
Vadodara,206,144.4606524573618,233.1231600021314,52.49969327357437,7.22072196654954,38.58694449967061,80.6165940042888,24.93330583154,60.63284202069815,18.71904212724516,10.88128934110994,980.5120631790252,127404,7.130366578537574,10
Bangalore,73,222.4526441781171,23.67565157718101,19.06318093947649,9.845549493498677,30.5149988008573,82.76005686691543,36.37940363414732,29.24423263614169,9.810459546094954,45.49935191527014,1030.483358795181,224511,1.646918183556801,10
Rajkot,422,147.8919343728896,277.165551327037,62.71579043102284,3.958194806784328,45.18844417129932,35.72004620076378,22.8025506313356,22.67405738725125,19.2865613593683,87.82833947586705,1021.723244439042,403117,2.815905233713798,10
Kolkata,122,137.3455853495049,242.0028986668457,27.06052696296488,7.438626958603036,10.98680216595833,43.5503238945236,33.15858981631927,68.68435204352683,8.802642913072443,8.839611515173484,1029.104080725736,196613,5.709258328337851,10
Agra,464,170.7727526758005,84.18194048670391,49.93414834538258,5.428706890467796,27.84914366916767,72.66680267212854,17.57222575313398,81.44313441760062,8.290367342588219,67.2802881345998,1043.409395231039,326434,4.85476840298026,10
Varanasi,402,53.24675469438336,70.93324831267938,49.60061736359523,6.252617985157034,11.98325219815287,30.75306569278826,23.12213863559503,70.20484392046609,8.38438733542436,71.92527319347862,984.3446390385898,97786,5.207062533456987,10
Ahmedabad,300,88.26103556751394,86.72384232577939,63.17174507913014,2.33868029490109,25.51965479490092,37.3890309131336,21.34727883750699,39.05713344303401,3.723151664137581,299.1734567969369,981.3580674608344,150370,7.051322512877123,10
Vadodara,216,190.6847946673001,289.6275430626217,29.16231735054457,9.386473172250147,17.47434110441046,66.77060838077631,15.0801693856873,32.99601073746679,15.57379510299393,49.08128972075272,989.617152653226,264424,8.517116801193058,10
Nashik,232,99.7046216574722,275.945693839513,26.50139581829199,2.954385289612697,30.8705815271042,83.27863257170185,26.53624814881359,74.29042734429599,5.97692668497641,187.0110623585894,973.8430709778014,221160,8.991888685839891,10
Surat,423,168.3870767640786,51.50253271945916,63.04277282115895,9.708727550692027,13.10538783744779,13.81629927750569,18.74259363216622,22.4462790177405,11.46596393623993,242.7985973553619,958.2031879214998,37521,1.92232897197679,10
Varanasi,70,210.719611938952,72.92178675628568,76.64651970486213,7.898591845804573,37.40647624105449,44.44798529095889,36.29188868952133,23.42263010799352,3.675311599742738,73.49837913571761,956.7468130005119,392556,7.903334733445671,10
Patna,392,184.1627845774123,194.9751955757756,14.61661338449632,9.767841591465341,39.36995725889724,56.98500151914428,15.84710807862531,89.03303906810817,0.8536648606423747,278.7971185450691,1021.287271718376,386628,5.041281029822182,10
Chennai,268,222.9044779461162,271.0850729555099,34.77228232840099,4.572226831977575,23.24204222542,44.32589379997869,24.30441581602568,68.58654076109528,16.72519361931311,151.5957980122518,976.6283460736133,424279,3.689027363492741,10
Bhopal,358,73.19635422306432,222.6999414996261,11.55423063561454,2.141195040648045,11.52798422452156,28.59635876417497,36.16948929037528,66.98959826611576,8.625792488661887,81.226720476353,1008.996902983774,403114,4.958295058607728,10
Kolkata,409,28.23497599876341,161.5913798158448,70.03706846620928,9.970266050601449,3.906771570086836,21.2052392119074,44.5858329848998,82.59719525702599,5.264580520281795,86.67754452170915,970.398479708264,279686,8.98998482838256,10
Hyderabad,146,163.2897635873992,38.01630646140546,65.07798271677385,2.927927139932264,19.22990919324651,93.74365010025093,32.92592868790328,71.84707281963796,8.265686086209143,208.1987961381822,1027.251527867129,160364,9.696644030272918,10
Srinagar,110,240.2137750378741,29.71689849294857,38.26904435671808,2.200592266312967,35.0266730445294,6.087661330237375,18.93472986112668,78.17680201368209,5.576294438459847,220.9829639135639,966.121856609637,400399,0.8247289597512908,10
Rajkot,327,94.58944668718553,133.3630358494473,74.03112826026474,1.899645964193397,45.98547390150944,22.95884426292374,37.85424461079619,63.0838858551427,2.320850333551194,210.5478404105573,1027.057816337353,110442,7.841912785775385,10
Hyderabad,312,170.3501159487137,36.12276904368649,39.61880247733851,2.524095593311381,24.68545425695469,73.96842495270289,30.8761442606765,77.60876865879429,10.1821903369154,158.5665127646761,1013.00447094253,200206,3.902423937034303,10
Lucknow,133,243.9313952836752,189.2168856224312,50.2419281281196,5.434107547046654,48.96691810854617,17.02751802183764,27.71089366463734,35.07348723379146,10.76092133774717,289.292191033175,970.8173246855162,212193,1.544565212219716,10
Indore,385,61.50276213819105,199.1216065807242,60.69866598204387,2.892182342726287,13.80696316372484,77.51877862073059,33.70176975017121,39.4986890795408,15.11407122928955,137.1710734279075,1029.837286764715,322749,6.887775238092178,10
Bangalore,72,87.98683921934139,55.34117871674024,13.84378039402426,5.01872245546245,38.41476696972492,72.33203538276489,31.85515605563224,30.6398131025115,14.9777249873374,206.0116927385015,957.8777403021065,83467,7.963184597423534,10
Surat,469,225.6577746974638,61.33814122972095,18.9540916470862,6.253598883634073,44.86882023570858,66.57863361181738,38.58548374691534,21.33089625330948,2.445613900835368,260.1366125024396,993.1749664145239,270823,1.2986894644961,10
Hyderabad,53,185.7017384758605,178.107357153566,50.87288455431719,1.058072185114988,49.09919773265203,29.48188744231121,27.5672949638588,67.38900511936981,7.948442012076983,238.1790166605977,971.6950673761664,107338,4.91300965972292,10
Ahmedabad,236,24.17636802001527,259.4022141004793,68.08539375226508,7.536137652584282,5.965463736558254,97.79066027327251,31.19681936043834,44.71298101936861,12.8872759575034,265.872859907077,998.7996136064694,494484,8.120119490168697,10
Ludhiana,420,66.21294452971478,85.73815176261606,71.90237782809191,4.721120567621304,18.03648941760334,49.28731644799688,11.43803443227545,54.84765447667098,9.82995665443109,209.8131118281815,1002.397069708647,446163,9.760345773604657,10
Patna,320,53.05903289393456,41.71428701566271,12.18359251641039,3.684022228542986,20.53839408645609,68.98347129660459,42.86075030393314,97.14260008518146,16.00897761383374,196.0484967302024,1005.427140583034,341104,4.602941940278034,10
Ahmedabad,138,13.09675392684291,265.7217450628356,67.55735422514736,9.722970189817634,25.98090873624884,86.98930786359729,44.89768648264405,73.29674198013214,18.95899326963119,107.8326456354919,1001.691781420131,405892,5.064046034102212,10
Srinagar,482,105.2761844089917,253.9685755817958,72.05643642492682,0.1384144435848418,36.81420696915277,12.32829335607801,13.03564790982094,41.11492749120768,10.07211302857261,73.69280566852406,996.0830464658685,388130,6.922038303229112,10
Bhopal,436,75.20931385625668,36.95544362416412,63.44891022996551,9.523931190153137,48.06733743267136,98.49922767916965,39.78294234964959,57.47476768230776,7.666181305309397,227.0330679759287,1042.151628308982,298201,5.494231015112646,10
Jaipur,283,156.2383498834074,172.6921126398735,35.50064947514318,2.25771839933264,14.38330388985071,50.93248398830551,23.97506221648323,60.58441783877788,8.91197716278648,240.1742245693383,988.6637378519629,307055,1.483652748724358,10
Nagpur,337,150.0865517040332,254.3120511261405,68.31187874967893,1.440897133961877,16.06141334315248,15.53328740792923,33.11074541959533,90.88610148970291,17.30359918019331,140.428675103226,1007.282096267774,411673,9.701236844439554,10
Hyderabad,322,31.10211844783893,280.9188712034521,74.51030638956554,4.010782193593207,23.68724829333291,82.01261369835832,30.92759664259605,58.85289744242027,12.73118518318373,8.731602303997654,1020.095237575351,94422,0.05119001276413515,10
Thane,404,39.72216804077875,112.8600692752966,17.61798969836851,4.140963194889024,15.26493048422223,80.3556113261799,14.22126753237748,59.9278134438454,3.526726869443434,234.7396524425637,1032.756935319504,472852,9.92830269720525,10
Hyderabad,280,150.4192848626833,170.5429782021554,54.03623726550502,1.699578877520353,44.79754595307231,57.61835959977909,15.86196823045955,76.4880934885599,14.09272227826582,258.9056141358733,1042.448129540233,168486,4.391460967160419,10
Delhi,204,25.93909305164884,280.3609619638312,49.94286161846902,9.261738859922957,11.16915664043282,36.78492661966087,15.42140027837008,49.87137041274249,4.560159689088177,165.3438823667937,1018.882469616014,52245,8.024774760071812,10
Mumbai,413,122.9976762797624,141.9043566587392,62.02464162322812,0.6414611686172498,31.07990113466757,5.095496672641367,43.57565042869486,86.7556206827029,5.305686491911161,63.37790896151155,1002.830130620726,14219,3.269602473988246,10
Agra,212,15.76302292288324,50.30340525354099,77.47706996518997,5.557310366497447,36.70745944937678,75.19529334796185,24.25991656108419,88.11423077304859,10.43696997310223,294.0658933745453,998.7801982502042,49177,0.9411323677760286,10
Delhi,75,171.350591255396,274.759359874472,20.64915060195166,1.10340562770679,13.2137725419912,5.456755019443202,35.07048258564302,41.99030878754934,14.1036224046522,132.9467159988712,964.0280446252513,22942,0.3960013915987659,10
Surat,478,137.3770239732629,56.52924547131127,29.18988778182981,8.31386358939589,19.60637541298808,81.81436310756023,14.35696254561131,23.40655495502437,7.431123955333885,116.9225291312339,1045.404195683056,47241,8.640269515957783,10
Pune,227,78.35973155008455,257.3413947213286,61.58626213605847,0.5657976945797525,16.31268939263902,84.7595096912789,35.5904607453071,77.73360998610924,15.66008136974424,72.54384986174937,1038.437357933145,454491,3.63790206576394,10
Mumbai,144,82.73358805328773,193.2652199762724,65.78033495877173,9.71124592914295,48.8933464936807,88.3486645796734,37.92164232250414,77.21741992678601,9.72643807232785,174.3854143192237,950.3101865907478,7727,9.28725721081232,10
Ahmedabad,152,45.40583351519806,95.15897872236677,49.66690627889882,1.3058194230659,36.68288730569168,11.10639699339944,31.09739579282986,64.87591800172666,4.243446987808309,281.3376847790454,1035.363789514134,476207,9.002376247608456,10
Hyderabad,263,28.50859560919041,112.9782548915144,35.17477452943312,2.192119329897084,15.27233180080474,26.17473044635449,11.37415679325663,63.87134473284909,6.524577667150111,245.5727144756716,1014.848778034746,459214,3.044180297810568,10
Lucknow,496,249.6306701376891,147.6336007297742,15.82489480857041,8.902112053015673,11.58533438005077,23.22783591349235,14.94653152319259,78.08194805775588,4.69016559184286,64.89228119601826,952.3899074518356,478602,4.282861917921271,10
Chennai,392,154.4507293008525,115.134070970927,14.46691225290868,3.478469998159238,23.2268129255195,47.19000672289895,10.37316614809168,35.44495979454986,12.28392870030346,20.13460735528554,990.017453952597,22382,8.44993006783157,10
Mumbai,263,195.8097471570522,185.5599870403953,31.06379383815067,1.700945519530726,26.44915467127178,6.213081289906387,14.36208861120461,26.19666700953333,6.241967905446924,110.547294614191,967.0076876272616,259336,5.188422596848319,10
