city,aqi,pm25,pm10,no2,co,so2,o3,temperature_c,humidity_pct,wind_speed_km/h,rainfall_mm,pressure_hpa,vehicle_count,industrial_activity_index,health_impact_score,aqi_category
Srinagar,374,81.24166860560264,106.1085508399464,71.64182478814683,6.620852257406725,5.219685793519467,19.35854494971268,25.60876630771238,42.52304558774693,9.671690501895986,176.7301170920312,1033.795286424309,79526,5.814223440180725,10,Very Poor
Surat,374,14.25285709914569,159.4819150004635,32.71406108434493,5.720898671387716,2.929696815784402,84.1826025453943,36.02521187850988,78.05217128163821,8.14531157068871,189.6142216545627,980.0120020318136,100056,8.703008136750814,10,Very Poor
Mumbai,374,104.0545423084708,155.1699963732756,60.1044412016999,7.650733088068869,11.11410671280419,34.69282484583321,29.9964531653132,33.62139149039761,1.851321459841743,194.0774770545816,974.822549090236,167739,8.345610940744109,10,Very Poor
Mumbai,374,137.9143271974859,71.61520392829947,5.509255443078727,4.821901074277907,25.18761589054105,39.46657048036906,17.46670204708677,52.59947327938722,12.39486399505169,84.01726916547064,1009.508163215017,175832,1.292950624971494,10,Very Poor
Bangalore,374,247.5131638152492,172.5027120712007,30.48039561986572,6.488873188533221,8.299626487171562,7.602406043435977,39.71772645840183,86.58334106412026,1.513196194851586,246.6069127767332,970.271097347852,493032,0.793286506854316,10,Very Poor
Nagpur,374,216.2470452189299,136.6689352472722,12.45458747989317,1.797428312655614,31.8149111321674,28.7186536513204,11.22452383233155,36.10503337553712,4.265475058178956,141.4430326420056,1035.904429231151,105173,6.183991065175958,10,Very Poor
Kolkata,374,20.76301497075067,204.5864357785482,53.1215328134478,5.290570058089853,39.86967852152766,81.1007141822622,44.5885535646422,72.06489178529374,11.23746669925212,125.3041624861017,1008.635570569758,334998,6.304121913411867,10,Very Poor
Bangalore,374,53.17806035801706,111.6619706069081,43.41417504048522,9.934440953638257,48.10644140075311,53.91725700155024,28.66635350045998,83.9029831720425,10.30408077073921,42.28777306170883,1001.688705017468,433099,6.173514216520446,10,Very Poor
Ahmedabad,374,136.1545583350934,270.6070906533251,64.56651589466765,0.2994796813122181,36.21576929557364,35.78414692141728,27.73788838752857,35.51409547280372,4.879977154100271,22.82145141082608,952.4737014821304,138988,4.32761459928812,10,Very Poor
Nagpur,374,237.257240918405,138.9477520419063,31.39435316479818,8.725592582866641,36.07553135946375,61.89009481787799,42.88546684120904,27.06588923686505,9.646637777104306,261.6622188829896,970.237212507318,456277,5.763084519453571,10,Very Poor
Jaipur,374,156.3235547497668,243.8258843911511,78.01643404628659,8.003234079016055,27.02523989842202,82.58366679578437,20.03061148826906,83.5890468962286,10.75630318681002,286.2459201808846,1015.103640804292,362882,6.155449013468805,10,Very Poor
Ludhiana,373,109.9641608667968,256.6441601167236,77.0301139488358,4.842354333844869,3.110230265019188,69.07045527734194,14.85171573127891,36.70530536233795,15.15371268985224,8.387313100975168,987.5277975771938,351625,5.85676056932127,10,Very Poor
Vadodara,373,139.0877964524314,283.6360886694052,32.41851028493101,6.585023489081808,33.24041972598175,66.35958694765404,13.50485846055349,95.6289303745424,4.708379538677161,16.17404792352416,1019.473959069169,290052,5.255925838400107,10,Very Poor
Jaipur,373,55.46951645786589,38.13571969241062,18.36542905424534,7.565226551893838,37.69979632831563,14.10972569449669,38.25975336721638,33.21238798779444,17.48197585698465,185.664224231156,1002.737555446142,249436,6.741466845495985,10,Very Poor
Nashik,373,63.19878059389338,97.8315885551972,53.53829584787977,1.871334166779502,31.80980501514647,99.48621812394704,39.04956737569604,62.71448176098004,12.09977103202927,230.3747919798344,995.8787754168036,392845,2.238668623168418,10,Very Poor
Agra,373,78.54192052337118,217.9172411207525,40.14813436024163,4.739658133801165,39.26476318759293,84.63942008116797,41.84846507859162,89.50112157398665,1.05313958590697,209.1738492147883,1034.918578119084,240650,9.51304550894037,10,Very Poor
Jaipur,373,215.634058757197,43.35370349528944,26.48901210525011,8.72274506792577,3.540104653431772,11.33956118942702,14.42438067541489,99.03276596644504,7.058842499975527,42.48291631281992,985.0347230884832,439722,1.481169253683131,10,Very Poor
Mumbai,373,227.613645990255,147.2187244865638,78.66112931222563,6.210608614911968,20.18464915961017,85.72447614283793,30.98778667928555,42.01523460541267,13.26271678840398,275.7089788642159,1001.554059005494,100356,6.736221213226999,10,Very Poor
Hyderabad,373,248.8162868000553,258.4917680304427,41.0887910547615,0.2937237801128341,7.728575651031939,32.43098023123301,20.35463410069011,52.17545820495464,12.05232595139722,141.2257676052431,1028.205116875753,153334,6.335013376742698,10,Very Poor
Mumbai,373,115.9789729006617,195.5694170790001,44.8609003176395,4.695910787744652,17.90938812728662,22.72831838681588,19.44418161893862,80.88790097330136,0.5199272469173413,108.7987427617809,960.840543218945,85720,7.157571949239174,10,Very Poor
Surat,373,71.6271513560563,74.11545750262323,27.80424007642352,6.104127681153313,14.39579167507623,62.33797689820061,33.76554867306833,91.0459258802438,8.592310973590568,292.8989685235515,972.5176775934,41270,4.816108494797609,10,Very Poor
Varanasi,373,105.3045597138065,48.3076259122263,24.14000669550401,2.05091545119457,8.968430344381794,37.35201677198827,44.2604348269358,65.94138731767165,3.578664230137411,86.01199022707972,985.7009181783412,78705,2.368460687215701,10,Very Poor
Ludhiana,373,49.28627940678478,31.8142233755398,68.3220633537364,8.7254742517629,22.87944245199933,92.47907299600789,41.80414090344398,84.31893159200959,3.707449526395026,100.8573312754248,963.7047197542344,252529,4.514920093820018,10,Very Poor
Jaipur,373,118.761721364525,30.34528992597466,27.55472943889255,8.979864687407835,28.6737738045845,96.68679517665154,39.42210247169774,88.65105358379593,5.390100692416004,203.2571502777586,1022.254084356566,370430,2.034977781585202,10,Very Poor
Nagpur,373,143.9284799013811,253.8846952000801,68.94709885189042,9.640484453346955,19.15269656330997,22.81740040210722,27.47502400760028,20.2564657913019,5.473862955328687,210.6238943547174,994.708939879985,290753,9.407983445085245,10,Very Poor
Agra,373,249.7737080803009,33.60034811023901,21.91486875898168,9.813673116419231,12.40877657753206,64.34677896807706,33.89953146991351,62.34732085489441,17.11445241742567,284.7374536368158,969.1281124706794,167485,3.914210139918435,10,Very Poor
Indore,373,153.101323832189,269.0358211422214,65.93891553945447,2.86888820330136,23.16985519296732,22.13645389682831,15.40608489338741,72.35552364385795,1.286188828834126,272.1945965917997,999.0021699200364,430561,5.509213094987469,10,Very Poor
Lucknow,373,82.96493185938753,125.6251322018983,50.20550749704639,1.67186529760268,37.93106524218394,23.91169685562013,30.56068178726159,80.87712839261084,12.01883990180077,171.2591352918691,957.8945762392532,108782,8.544434617874492,10,Very Poor
Chennai,373,127.5758617808234,149.1697770884205,13.53318302901412,6.066355516602083,45.24075369741837,19.06182053478224,37.689555338582,62.34485738651722,12.32197585093892,135.7394963731591,1049.697803763717,257488,3.997237755736114,10,Very Poor
Nagpur,373,163.8032996287692,236.3944769041194,20.2914098679437,4.123801757288182,29.09280213047268,91.13106174656642,15.03683225733552,51.96985832770185,8.522720264575131,11.73930605132855,962.516288354872,305428,8.92409069584948,10,Very Poor
Bhopal,373,18.45793318580816,242.5936004601027,17.37195189670408,1.186012110263704,43.45393098004602,38.70301946753276,40.95962663347778,83.71257212621529,2.673853911209771,271.0875247793261,984.3577719484736,483616,0.3933478073228014,10,Very Poor
Nashik,373,96.30953742825712,131.285334920459,6.94086537694638,7.437180967374123,18.40088389575547,90.29308333906802,22.84677803714606,75.38009939629205,18.91600480069795,60.20869389206396,954.2842801751348,209699,4.712795802040683,10,Very Poor
Nagpur,372,176.8999051247542,233.7283750341922,8.641711618465951,8.854058608235245,14.91784165942317,27.84855293198376,43.19100325654018,72.55403054076142,5.995059887578685,235.5698238698309,1031.530439560978,448889,1.639129776401705,10,Very Poor
Lucknow,372,77.2830808314205,275.1483838120912,29.4033669491792,7.812929079282251,5.345530455718604,82.17167660642468,10.88771453377257,47.65817023453874,13.0843473801537,289.196212054807,1049.346942702078,494345,0.0186281003990118,10,Very Poor
Patna,372,157.8924309722427,61.21331747952433,57.75244712233682,2.952650760211916,2.74034903036682,32.61108499264515,32.02185042724046,61.41839754515465,7.828295203531061,124.4015582304695,1008.049833435705,167625,7.37171682694955,10,Very Poor
Chennai,372,204.4549991889504,239.7759153724712,28.49450518765396,3.167698937360075,44.46029529752902,81.38194116261347,34.42727011564178,27.7035309409725,1.377935065406644,282.2251713685984,989.9275525852514,498497,7.614454209176395,10,Very Poor
Nashik,372,211.9131706305404,194.0717883613589,5.740095318634529,9.424046909630665,2.056796110641409,75.86163481794816,11.72901853210452,26.86765922426488,2.403544658853708,193.6949603296196,1023.006676499031,323146,5.569590714965554,10,Very Poor
Delhi,372,238.4275778955669,180.1168557177184,31.2215457596431,4.232678078516222,22.76537190803775,45.00421666509936,32.85661168516452,33.76117507941095,18.81058193249046,119.5559402139737,995.9973863747714,126280,0.6063299141350564,10,Very Poor
Jaipur,372,225.0698133575734,178.096493365129,46.15678051457095,9.660946680787989,9.954775000468084,54.33562483302459,44.65774594426839,56.46141160114996,19.02959757502717,275.4555684295315,958.5686458331218,383521,8.415530104500801,10,Very Poor
Nagpur,372,207.1352763138809,191.7711232415155,75.32253895629934,6.993927635282267,40.08643100273618,70.35069507156224,16.85078918252811,74.42003766981749,12.18665316416068,151.6235734927605,992.6078203770415,341106,2.640434379012111,10,Very Poor
Agra,372,117.0462126275424,26.25812726082539,62.61603667902317,3.073430316109001,4.563824390041718,33.50677135711307,14.91602896569986,41.39143243440067,3.104320744297801,41.89160802119191,1046.644396570397,309761,1.474043702349292,10,Very Poor
Meerut,372,60.43138589442344,43.13017569847419,42.95127909320562,8.319978082997531,43.77786843867555,27.52683401872593,44.69138135501768,22.18603090359339,5.885136457941212,220.614049615247,957.0477200511692,397932,6.694180606466547,10,Very Poor
Varanasi,372,218.2327091607146,195.8270495456098,22.62965309413817,3.926900328322322,20.90179222121954,18.31320713295299,24.15259893270133,92.5188708724971,10.80707609686693,121.0904272131384,1011.632242799424,217994,1.262234087087457,10,Very Poor
Chennai,372,127.721473007834,228.7941719592382,67.45586755072756,8.018725432801263,17.21681952180595,75.45501913532267,42.93090333419538,21.75779757539054,4.522147656169238,266.4374706811411,965.6986942717816,378312,2.741119471172724,10,Very Poor
Lucknow,372,228.7409686784738,23.4015656102746,18.98769934259889,8.396448360877868,20.73124533119668,52.12509561816882,12.20435405308688,31.80058226434019,15.4171949846933,165.0046039012716,1047.277011234618,474148,1.393138804429913,10,Very Poor
Surat,372,162.7248240207244,257.7621909475897,31.79641669986761,0.6701478602156534,47.84517489286429,72.37588062496908,30.3804935402364,22.29552457419369,4.083163865884185,282.1697793778171,1015.396171156288,410867,2.63668845888041,10,Very Poor
Vadodara,372,233.0640674290408,234.8826118656138,62.44993343920895,2.295945266455611,47.29167594821432,45.24218637677629,13.54817812325904,42.54100045286719,3.236411926011015,263.4267294433594,963.7418904431812,378220,5.495982905528278,10,Very Poor
Bhopal,372,150.9103234041587,215.7589971771959,47.47672937927435,5.209714427238301,28.40969546211541,61.63732667492342,23.16710870959242,79.75567389682197,7.250635451787748,55.43988963805288,1012.544690133086,25350,9.342455168652338,10,Very Poor
Thane,372,174.2115507775825,89.63173892796692,58.4653215334343,1.744104422856867,10.02271938550813,20.07985755250056,32.52668329217605,80.76028551376166,19.86293667642595,66.30006228062591,1012.256395977251,367110,0.9463093176546578,10,Very Poor
Patna,372,73.154784092207,222.8696362938145,26.87664451675399,2.47055388009623,20.2205850891146,56.41477572616073,42.01962498933817,21.65317208174559,17.25193482537967,83.77237096248544,1041.571051025516,233889,8.065726933450147,10,Very Poor
Vadodara,371,232.0141449382883,65.7202858292008,30.92012058411943,8.427490981362629,20.57491939628291,47.08850936173252,24.4349183758258,95.0528802357428,17.41018831031467,69.2326959914256,998.2031124974663,50700,8.161215964281384,10,Very Poor
Mumbai,371,19.84673023285391,297.3216083114004,47.82037287228779,8.343590857429403,34.97360811309969,15.19347071793215,44.84481689394692,29.47649592338256,16.81754666069898,130.8248770326945,966.5175723033808,139621,6.725066715439546,10,Very Poor
Rajkot,371,172.5811802693936,204.0267165592205,57.5110533567048,1.40532497981789,40.99908902259672,86.15751866782412,13.50231802653829,27.70067437802854,1.473859944805591,157.5234264055591,1009.637579168776,492423,7.115746384376012,10,Very Poor
Kolkata,371,112.2066547626003,88.55826599688643,67.5687159696941,4.911757277496426,39.72885884156645,80.44384869343578,43.75526217604675,41.89747989873513,14.1002131241449,151.1662822952278,1025.707670329307,377051,1.393534166048556,10,Very Poor
Meerut,371,208.0315742803551,224.5447089593826,79.19698715556301,3.54820233444115,9.5113396983575,78.14000863450785,32.26852672037286,77.64948804785195,5.718503622775007,10.19334297118052,955.6045535286596,146438,8.718206436008636,10,Very Poor
Surat,371,144.8136872229209,151.4104463081514,75.71477305640649,2.986541511817457,21.32135404542015,81.8689700284603,21.48750596341792,70.24020765181014,5.776306690829866,296.7193457836154,956.27776437846,81940,8.434812265144298,10,Very Poor
Lucknow,371,180.3115271487679,282.2593426463022,48.30159601143574,0.368513715966761,38.3475571035673,18.3494488975361,15.40681156261968,56.82173544988029,10.71977460255307,292.5553708166314,1012.470100907814,225095,0.0344114477955592,10,Very Poor
Agra,371,137.5957126143816,288.1857162497538,46.66259674937366,8.192110685784895,4.708205583524284,17.87639822932456,27.90659476568205,27.83593873646153,9.788452716081428,288.3737937891432,980.4392253117808,440910,9.322254712832065,10,Very Poor
Bangalore,371,77.61164627604629,113.3288820673336,54.91449450298398,6.032372826929515,41.35225499192355,75.59419594710462,42.70305413474647,77.66634122401493,7.28409872548397,98.14094084359176,1032.039467618819,345957,9.260737076064457,10,Very Poor
Nagpur,371,47.9063023234928,174.4433138054909,75.14199945415305,9.657382684988807,44.62308817931091,39.15646573903748,25.83649941206987,71.60991434470031,17.20488069239268,292.1467657946249,974.6622310476477,116908,3.905565258317375,10,Very Poor
Pune,371,54.31103062041025,88.54824760627162,52.27137778958966,4.313427379044737,35.7403436114891,94.10189097536627,15.44286319262794,37.79021514134241,13.67427415260488,203.0410058868478,974.1760519634356,282764,7.079878948287917,10,Very Poor
Chennai,371,71.67414452823814,242.8906777871344,34.94782644731363,2.15494081209225,8.135614617388024,76.19721289208076,26.415760759967,21.60222547835479,18.05464093500702,76.83379310701885,1034.48566681082,480760,3.467712131464658,10,Very Poor
Surat,371,167.5071995700664,60.10142933913185,56.11996284009903,1.287563080363961,21.17347957076071,75.113625961925,43.20276520465218,29.18096237398576,11.94627366014399,143.4360449538296,1010.560473791662,368519,3.755078485530261,10,Very Poor
Pune,371,95.40266246158356,129.0980755286167,38.83053350350067,5.485392824432629,20.58785376979247,99.61504168092983,40.76737472143648,86.27852253899164,2.74148036485568,58.45692761979514,1005.078663261332,100527,2.211408804119724,10,Very Poor
Patna,371,164.0295603092696,75.67727161034352,41.50861846346572,4.84347456561387,16.97701459820085,70.99542207637263,38.8445698485713,95.15724363400564,14.23336431458249,295.9369251369719,985.1846139228544,232650,1.831968388739067,10,Very Poor
Hyderabad,371,143.21271667873,202.2236811231026,57.45316441389421,6.741897214468994,49.72238567920282,78.93834567655162,12.01639313351893,46.85159557463205,16.96822445278389,110.3706129722327,993.2365774360196,96610,5.089651309850543,10,Very Poor
Pune,371,219.7231462361591,153.7220278379826,64.95382396563905,5.921671630477613,16.39371652499936,57.30854950467748,32.48938804559889,23.97633247101204,9.046164075789026,219.5676886872076,1018.285051098568,54541,6.894056070981978,10,Very Poor
Varanasi,371,75.6241556871731,122.6104892323687,17.8794601223653,7.630730052646871,29.36232670991667,99.25001396039308,34.8986777245195,65.12066871298829,9.88341613304501,280.5259278580551,962.2630481260136,279611,4.94610766000368,10,Very Poor
Rajkot,371,196.5981533648904,39.74474468844206,75.29840040532333,8.145574168259099,27.62376872207768,6.684205204498356,35.69276843039263,35.84698582378437,5.123352236633441,16.34618443232199,1010.294029862118,266240,7.649078349879275,10,Very Poor
Bhopal,371,127.3368062986051,243.0442828360308,32.39376951887335,0.3974541775954162,4.515330018809154,30.08325067616897,35.93743031740081,86.52518573062257,1.769934997024503,50.85609850836087,972.473215720408,112257,4.322020449932142,10,Very Poor
Patna,370,236.7324684401626,61.99287349487474,51.40423415740477,9.12143476254172,31.18222254853344,74.12395707153036,25.8468690910923,99.45358940812356,11.88578692180104,170.0964185569709,972.6523617765208,488328,4.220562655121527,10,Very Poor
Agra,370,238.4768159043736,129.1862986593691,43.28102482338407,1.567672721451726,32.2387623582628,10.42781738371305,15.80760135827584,52.70848962636725,10.96637214038521,294.1391565164691,1018.244430615435,401952,6.700777293677717,10,Very Poor
Varanasi,370,189.1300699545512,186.7965549155437,74.77049305576229,1.694162423548479,45.5200826024507,29.42097011564169,28.82216084221,94.44705002962516,5.019383801413033,181.5000067409322,980.5960388893544,80982,1.145638077250091,10,Very Poor
Jaipur,370,68.80932796919402,198.3608299418186,58.85197511044424,5.902583470579645,17.51998296234063,65.95447851914835,44.13209041232299,36.14124700273109,12.00902847177903,258.3771673749216,1044.108754149847,139989,3.58109986210613,10,Very Poor
Bangalore,370,114.0001109300762,65.97853681965857,65.53116473519036,9.846362243699238,48.47187640713027,26.45670694879342,10.32917636716496,76.59657596325778,18.53795976628282,148.7537250893876,1017.580766960775,485731,9.198234773183206,10,Very Poor
Jaipur,370,89.50338361422348,259.1394350057981,19.63775049699517,3.896452403160472,44.13383771572441,46.03954523892465,12.80424890925956,58.96940280248302,4.090171022622252,243.2248810486872,1039.195423122167,216202,2.304881168084313,10,Very Poor
Nagpur,370,158.9565356860686,72.79034917032219,16.61670173084552,5.342082277865707,28.22483196996294,59.79038324367158,31.95912274968298,75.56321908437917,12.74891141760158,212.8160914648112,1049.450155670876,444250,2.875784414054388,10,Very Poor
Meerut,370,165.9222096499659,250.1816948592246,6.454005083495916,8.714268815504687,15.10668506272885,49.89473792637751,26.87432108790893,51.11411210061352,9.861016156600902,40.34857567803864,1031.224403706166,478141,6.693650797106583,10,Very Poor
Jaipur,370,97.903984849013,291.2088418766573,48.43546607077765,7.888310941718549,35.91294383529606,12.69870043423326,23.4154767175533,54.71078261404284,4.574880352286351,13.36535312438316,1033.431046585496,110751,9.360499995993496,10,Very Poor
Hyderabad,370,242.4898802880257,142.9003389711486,56.2795426271624,2.358727290237496,16.16208380539649,76.39986529294563,35.56250421310261,40.60610825174308,12.02496626020126,109.2026826944368,1034.609485978065,353033,9.807548279167158,10,Very Poor
Indore,370,128.4246231212962,198.7390325305836,27.97683599448842,4.322222340411566,39.33910797070838,65.52367766689304,38.25773031694581,58.50136700577552,4.231837352190269,277.044925229584,1016.688137125836,164148,6.715637990421436,10,Very Poor
Ahmedabad,370,31.63337489537594,213.7545227079219,22.78987807721855,3.189580026709289,27.34286800875493,43.7180421981552,22.79429818769868,38.20332370899757,7.403964114826865,196.4779903443681,1033.5199844436,305011,1.006936658401938,10,Very Poor
Jaipur,370,24.10989233043831,63.0386976369778,78.83813325868591,1.707385179531498,41.96104184901171,88.23604829850748,20.365014874816,78.0203659379199,9.494458102918347,138.0098261683917,959.1052913456372,492030,4.519420175708696,10,Very Poor
Hyderabad,370,49.08138855302487,247.6252544188554,15.56666951347807,6.96933618961289,10.05418489993207,55.75566273391384,17.48629614575916,94.04079737455346,5.097603638484569,225.5387611253421,955.204717419737,444072,0.0370974568132187,10,Very Poor
Meerut,370,26.46513271935666,256.8905428381836,9.12094589340917,0.3929390211106571,39.50539409521451,46.66840558546192,25.97146564987775,33.53569984380425,8.38215770010024,171.8492432250085,1011.000269144062,456573,6.318848505486859,10,Very Poor
Pune,370,217.8750670912518,23.66141105586308,49.76871361905158,3.787029710186581,47.37757223378398,40.74439303239438,29.99182379808451,87.74766509554924,12.5788819880471,87.61972188966158,958.0233138602651,305209,9.273483488974351,10,Very Poor
Bangalore,370,231.9266845214854,67.88645168949319,44.87789743638358,0.9637247909198254,39.71301798213031,92.7645094012133,28.50761605865151,86.52382916342788,11.04651268815523,204.0965049402319,1007.630585841987,164253,5.254723293554141,10,Very Poor
Meerut,370,169.0123156995664,129.7762489675823,23.31298789657579,2.633116776014927,35.24729738903103,6.823694277981597,29.4003588393659,79.99374871526385,5.612313564545913,210.4968245611193,1044.099422464027,407845,1.768142214356186,10,Very Poor
Rajkot,370,193.9211272891654,162.0270336515085,49.96836712275643,0.468094774326396,6.165898427385869,15.4575051898881,23.70325028006079,58.16370667729922,2.984786645223229,53.85542325331223,1021.325508283334,163532,3.09724656119723,10,Very Poor
Patna,370,36.52767089132607,164.9834443017983,54.53840665585811,1.368060813290391,28.19178127409047,58.13235767159923,28.97446660018208,84.9156006236147,14.70721153821837,292.1668987516071,963.9672894581704,51019,6.115972325417964,10,Very Poor
Nashik,370,17.73533766687563,76.37806880931512,28.88926049488812,5.02109972845251,19.9471666464522,28.45426982043474,18.87607749110392,41.19621986146213,9.41301076588586,15.17996052660274,1025.203738325647,208934,9.103561619236162,10,Very Poor
Pune,370,166.3261435857686,292.6832652486826,46.62200837353836,2.045014656831721,26.61320840869482,40.88441615946405,13.37100643394576,46.08629838224559,13.98672690479063,86.79826105285868,969.8331673867904,444024,1.538807196318731,10,Very Poor
Bangalore,370,91.83585607155716,216.8734968102116,73.73596308448028,0.7204231153294727,43.10446415898387,47.01559535124362,42.91883411323435,40.80522535000974,1.735957608025159,258.7602853262508,989.42430869942,95435,1.64576787228725,10,Very Poor
Bangalore,370,31.85142237542622,88.92808673835363,49.44898385532433,0.2562874527536924,10.27111277983447,61.12027321410474,11.10345261741854,57.9355639492222,19.29224494787576,206.8758138180613,986.659418600414,473381,8.902000769463134,10,Very Poor
Jaipur,370,46.12249469974107,258.6133221115134,35.54673768421879,9.330686761127964,40.55342434621003,39.4347384917814,30.84731243458748,81.0315406580586,3.443972973511163,189.4934283359984,992.4027469624638,361342,4.360271812640589,10,Very Poor
Patna,370,109.684987078532,52.6444316513894,74.96623629619839,9.192508935026446,37.89154154632441,5.152780292521172,28.20647848923402,38.1347615555812,19.14930058943278,14.15493095838668,1008.157913325931,390268,5.244712425806878,10,Very Poor
Rajkot,369,52.24723754233005,186.7587368828403,22.45740881611966,0.954188456454947,17.90408310627659,93.75718611418962,43.5809509609354,35.0599061259731,2.001644471678743,290.6930005428724,985.3451992782864,277574,2.914742917599686,10,Very Poor
Thane,369,248.1870830748115,46.00669498373246,61.09589575483037,1.530194324283647,18.63120448513341,47.6424103075865,40.9676870574703,52.00732482354102,10.94926204049194,122.2845127270814,987.0344222530832,208537,1.914459088356542,10,Very Poor
Agra,369,229.0509762410132,60.79156707459913,40.93146294523096,3.300501688654038,5.65328326727208,61.09582379913243,39.94559160245691,37.45512714565666,11.14420826030426,107.3942059604504,1010.446209599653,225081,4.552283277093495,10,Very Poor
Meerut,369,81.85388264464736,133.3704984852748,47.58479778187071,0.7107086177107957,10.76057086178983,89.5296789687062,41.40228473624293,47.51435995399472,17.91924860426717,281.2964006225321,974.7313056694458,53472,2.679929427844622,10,Very Poor
Patna,369,89.47595334257318,21.96579562540748,47.52529232208239,3.282913165776735,44.97548301489768,85.2085693204285,12.96976122561845,73.56970015587922,9.962013797939942,87.64987562519671,1023.975289109852,433488,8.763893975405836,10,Very Poor
Bhopal,369,79.65786444822916,263.1260460200619,65.10953886586536,7.848209909577493,16.15497433948853,24.64195038730263,18.90342699640908,52.46788431132671,17.4814644142141,101.268264589994,1045.657600983807,131693,5.862373160667063,10,Very Poor
Hyderabad,369,67.15859315012607,154.6369526605601,52.22540003515739,2.816896489129766,16.23950069399136,50.52120769035099,14.48115799361356,91.65289339243172,8.157025400644773,167.1187793831093,1038.172771789727,274344,8.82820088792785,10,Very Poor
Nashik,369,166.1877394790407,274.6957620656185,49.9658430897722,9.825443838055952,14.54716649976744,54.59231606828607,33.67144969631511,59.36019483969294,13.87426512672781,181.4637396736679,1000.875402461029,238815,1.005720233698841,10,Very Poor
Mumbai,369,13.57337531981407,110.1750352364708,68.53745120304498,9.14753091047732,44.6518740815665,56.91534521622884,30.1814841329087,96.83514802002462,3.109253074478661,260.0619851737073,976.2837823824144,338976,2.069503770473886,10,Very Poor
Hyderabad,369,64.79004736955389,23.43473915925158,27.78919668934227,4.917327307321263,37.52158295770235,63.15639399173202,29.31580005992345,64.84201878006198,13.91045081534894,100.9529919013149,990.1071479773676,297507,7.021784615373322,10,Very Poor
Ludhiana,369,69.7973448820639,205.7607555405021,24.05827155741179,5.904593626317769,7.831333367746913,87.30494797593745,24.90925152752091,26.45303628233687,12.01328061287926,74.84231366083813,1026.523254241997,303614,1.839435773986396,10,Very Poor
Mumbai,369,133.391095730636,87.66180106021294,13.62482752145585,6.250405917457658,45.9758907365491,41.13460254678809,11.88292023446535,62.54661656646134,19.81885239989523,173.0361776825603,997.353916040282,370769,0.2571487944253803,10,Very Poor
Thane,369,170.9311228192686,161.9739432709597,60.21986048448673,1.461805447735383,24.44749468734954,53.69385439150483,10.8619520252069,76.96426829781552,10.54318984679858,163.4517157122026,992.5671442439788,123807,4.224703055697427,10,Very Poor
Srinagar,369,90.4336653092574,44.87882961608237,79.08420099165302,7.48629567883064,44.3656081200854,75.44541575001539,43.89827814692802,81.66706585808498,18.51479791940056,249.7120987242361,1047.39509212396,486920,7.321510000944502,10,Very Poor
Ahmedabad,369,111.2841518214096,175.7669184559275,23.93336081301506,5.684008339242525,36.07671181970893,63.73232371194339,39.75420046252339,98.70537833556136,16.49385525763979,31.78615989472463,990.0124792248332,157431,9.50078421978094,10,Very Poor
Thane,369,214.5057255587036,212.8319752061753,73.19030649364348,3.781434749079807,35.51379946449289,20.85928177719896,14.96184868172505,34.10376067243406,10.75683906807432,81.74964882673495,1039.495767916859,88396,7.614444881943823,10,Very Poor
Vadodara,369,212.6585975505858,296.4888071348764,18.56133573936179,9.562553749930547,24.10948997796451,52.52196761256938,44.60612677704332,38.16986902729156,5.712015267466379,209.7162476610914,978.8248630856152,427361,9.36906434777053,10,Very Poor
Indore,369,136.822505486989,75.29214044445183,20.75850890464826,2.532682068174903,40.71171914175089,22.5910746225068,36.35552578660756,47.65552446321799,19.63584932055221,93.21013826472245,998.5912441241423,251819,5.40743586881279,10,Very Poor
Rajkot,369,77.08713159223437,204.3323505138746,7.698061424696419,2.881822897425706,28.19533299617427,37.9037355348374,32.69622079663561,62.14766060240925,15.73430217018425,62.82220177709645,1048.017005047469,132504,7.168563411008078,10,Very Poor
Ludhiana,369,203.2557683715825,288.9558446194786,11.564357459064,2.561235074940664,33.22718587185223,88.66351079378268,35.34073564776601,20.65102781220396,16.45717056148898,222.829553190395,986.8454120990424,492588,9.908435349174471,10,Very Poor
Kolkata,369,12.43807480878885,227.9464067426064,14.18935447850602,6.080841226181492,18.47373437261953,88.44933288105301,38.78385516301893,97.01699608504464,9.378055001580996,29.40380529558037,955.445450929368,185705,0.3041690452283585,10,Very Poor
Bhopal,369,92.77991127676688,224.9187132896868,63.27564508497745,1.538172958995346,44.85547961558211,83.64871434107894,40.78662564979093,27.88082662629648,16.80033996224814,262.3042941641167,969.850360363072,51038,6.435897817983916,10,Very Poor
Ahmedabad,369,113.3933811696897,190.4500211371515,72.19765735820891,6.996593446602509,5.160087693378685,12.73115947589367,17.4861964132601,68.78627591280853,19.84753588031614,66.97676815777454,1041.766286758763,42717,9.720431426764426,10,Very Poor
Meerut,369,234.5626535251987,195.8154331746766,66.49626225235654,6.420114589240598,5.643914760210563,26.32806231133607,40.2080152528348,79.59502755822393,14.6083432673773,82.97098066745919,1033.013482187983,130116,5.946891307254289,10,Very Poor
Indore,368,27.95339846017846,93.22612832784336,63.90780865364506,9.251378015363594,4.415661547167723,94.47833272800996,10.58345868406741,57.39171022137691,12.25494041993103,117.444921996802,1029.868660376631,203777,4.501237390608191,10,Very Poor
